file_path,object_name,field_name,default_value_in_default_min_case
I_meas/loading_path.csv,LoadingPath,tangential_load_sequence_optional,[]
I_meas/loading_path.csv,LoadingPath,preload_sequence_optional,"[0,0,15,15]"
I_meas/loading_path.csv,LoadingPath,hold_time_sequence_optional,"[0,1,1,1]"
I_meas/loading_path.csv,LoadingPath,unloading_sequence_optional,"[40,15]"
I_meas/loading_path.csv,LoadingPath,rate_information_optional,SYNTHETIC_QUASISTATIC
I_meas/loading_path.csv,LoadingPath,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_package.csv,MeasurementPackage,measurement_package_id,MEAS_PKG_MULTIPART
I_meas/measurement_package.csv,MeasurementPackage,geometry_measurement_set_ids,MEAS_SET_PANEL;MEAS_SET_RIB;MEAS_SET_SPAR;MEAS_SET_BRACKET
I_meas/measurement_package.csv,MeasurementPackage,kcm_measurement_set_ids,MEAS_SET_PANEL;MEAS_SET_RIB;MEAS_SET_SPAR;MEAS_SET_BRACKET
I_meas/measurement_package.csv,MeasurementPackage,process_measurement_set_ids,
I_meas/measurement_package.csv,MeasurementPackage,interface_test_set_ids,TEST_SET_AB;TEST_SET_BC;TEST_SET_AD;TEST_SET_BD
I_meas/measurement_package.csv,MeasurementPackage,kcp_measurement_set_ids,SAMPLE_ORACLE
I_meas/measurement_package.csv,MeasurementPackage,data_split_id,DS_MULTIPART
I_meas/measurement_package.csv,MeasurementPackage,common_coordinate_system_id,CS_ASSEMBLY
I_meas/measurement_package.csv,MeasurementPackage,unit_system_id,MM_N
I_meas/measurement_package.csv,MeasurementPackage,preprocessing_pipeline_id,SYNTHETIC_NONE
I_meas/measurement_package.csv,MeasurementPackage,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_record.csv,MeasurementRecord,measurement_id,MEAS_PANEL
I_meas/measurement_record.csv,MeasurementRecord,measurement_set_id,MEAS_SET_PANEL
I_meas/measurement_record.csv,MeasurementRecord,sample_id,SAMPLE_001
I_meas/measurement_record.csv,MeasurementRecord,object_type,Part
I_meas/measurement_record.csv,MeasurementRecord,object_id,P_PANEL_A
I_meas/measurement_record.csv,MeasurementRecord,feature_definition_id,KCM_PANEL_PROFILE
I_meas/measurement_record.csv,MeasurementRecord,interface_id_optional,
I_meas/measurement_record.csv,MeasurementRecord,part_id_optional,P_PANEL_A
I_meas/measurement_record.csv,MeasurementRecord,assembly_id_optional,
I_meas/measurement_record.csv,MeasurementRecord,stage_id,FREE
I_meas/measurement_record.csv,MeasurementRecord,support_state,KNOWN_SUPPORT
I_meas/measurement_record.csv,MeasurementRecord,load_state,FREE
I_meas/measurement_record.csv,MeasurementRecord,timestamp_optional,2026-07-14T00:00:00+09:00
I_meas/measurement_record.csv,MeasurementRecord,location,"[50,0,0]"
I_meas/measurement_record.csv,MeasurementRecord,direction,"[0,0,1]"
I_meas/measurement_record.csv,MeasurementRecord,coordinate_system_id,CS_ASSEMBLY
I_meas/measurement_record.csv,MeasurementRecord,value,0.005
I_meas/measurement_record.csv,MeasurementRecord,unit,mm
I_meas/measurement_record.csv,MeasurementRecord,standard_uncertainty,0.01
I_meas/measurement_record.csv,MeasurementRecord,covariance_block_id_optional,COV_MEAS_SYNTH
I_meas/measurement_record.csv,MeasurementRecord,sensor_or_device_id,SENSOR_SYNTH
I_meas/measurement_record.csv,MeasurementRecord,calibration_certificate_id_optional,SENCAL_SYNTH
I_meas/measurement_record.csv,MeasurementRecord,acquisition_method,SYNTHETIC_FIXTURE
I_meas/measurement_record.csv,MeasurementRecord,preprocessing_history,none
I_meas/measurement_record.csv,MeasurementRecord,update_target,SMS
I_meas/measurement_record.csv,MeasurementRecord,data_role,IDENTIFY
I_meas/measurement_record.csv,MeasurementRecord,quality_flag,PASS
I_meas/measurement_record.csv,MeasurementRecord,reference_state_id_optional,REF_NOMINAL
I_meas/measurement_record.csv,MeasurementRecord,increment_definition_id_optional,INC_ABS
I_meas/measurement_record.csv,MeasurementRecord,missing_reason_optional,
I_meas/measurement_record.csv,MeasurementRecord,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,compensation_result_id,COMP_PANEL
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,measurement_state_id,MEAS_STATE_PANEL
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,raw_kcm_values,[0.005]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,raw_covariance_R,COV_MEAS_SYNTH
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,pose_component,[0.0]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,structural_component,[0.0]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,local_contact_component_optional,[0.0]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,bias_component,[0.0]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,equivalent_reference_kcm,[0.005]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,equivalent_covariance_R_ref,COV_MEAS_SYNTH
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,compensation_method,FE_CORRECTION
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,target_reference_state_id,REF_NOMINAL
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,excluded_deformation_source_ids,GRAVITY_M;FIXTURE_M;LOCAL_CONTACT_M
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,identifiability_metrics,"{""rank"":1}"
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,quality_flag,PASS
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,measurement_state_id,MEAS_STATE_PANEL
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,measurement_set_id,MEAS_SET_PANEL
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,sample_id,SAMPLE_001
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,part_id,P_PANEL_A
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,support_state,KNOWN_SUPPORT
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,load_state,FREE
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,target_reference_state_id,REF_NOMINAL
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,boundary_condition_ids,BND_PANEL_BASE
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,measured_load_ids,
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,fixture_model_id,FIXTURE_SYNTH
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,gravity_vector,"[0,0,-9.81]"
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,temperature_optional,20
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,measurement_coordinate_system_id,CS_ASSEMBLY
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,model_coordinate_system_id,CS_ASSEMBLY
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,coordinate_transform_id,IDENTITY
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,transform_covariance_optional,
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,acquisition_timestamp,2026-07-14T00:00:00+09:00
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,state_quality_flag,PASS
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/sensor_calibration.csv,SensorCalibration,sensor_calibration_id,SENCAL_SYNTH
I_meas/sensor_calibration.csv,SensorCalibration,sensor_id,SENSOR_SYNTH
I_meas/sensor_calibration.csv,SensorCalibration,sensor_type,DISPLACEMENT
I_meas/sensor_calibration.csv,SensorCalibration,calibration_method,SYNTHETIC_EXACT
I_meas/sensor_calibration.csv,SensorCalibration,bias,0.0
I_meas/sensor_calibration.csv,SensorCalibration,scale_factor,1.0
I_meas/sensor_calibration.csv,SensorCalibration,uncertainty,COV_SENSOR_SYNTH
I_meas/sensor_calibration.csv,SensorCalibration,validity_domain_id,VD_MULTIPART
I_meas/sensor_calibration.csv,SensorCalibration,quality_flag,PASS
I_meas/sensor_calibration.csv,SensorCalibration,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,boundary_inheritance_id,BIR_AB
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,local_model_id,LOCAL_MODEL_AB
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,stage_id,S_RELEASE_04
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,boundary_method,IMPEDANCE
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,source_global_case_id,COND_S_RELEASE_04
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,prescribed_cut_displacement_optional,[]
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,prescribed_cut_force_optional,[]
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,impedance_matrix_optional,W_STRUCT_RELEASE_04
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,coordinate_transform_id,IDENTITY
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,interpolation_error,0.0
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,boundary_reaction_check,PASS
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,valid_load_range,FIXTURE_ONLY
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,quality_flag,PASS
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,rule_id,RULE_MULTIPART_COUPLING
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,target_cache_type,I_RED
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,dependency_fields,"topology,vector_layout,mesh,material,boundary,joint,contact_mapping"
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,invalidation_condition,any dependency hash changed
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,required_action,REBUILD_IRED
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,severity,FAIL
I_red/condensed_operator.csv,CondensedOperator,condensed_operator_id,COND_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,stage_id,S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,dof_partition_id,DOFP_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,K_II_id,
I_red/condensed_operator.csv,CondensedOperator,K_I_Gamma_id,
I_red/condensed_operator.csv,CondensedOperator,K_Gamma_I_id,
I_red/condensed_operator.csv,CondensedOperator,K_Gamma_Gamma_id,K_GAMMA_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,Kbar_Gamma,K_GAMMA_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,Fbar_Gamma,RFV_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,W_struct_id,W_STRUCT_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,factorization_id,FACT_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,symmetry_error,0.000e+00
I_red/condensed_operator.csv,CondensedOperator,positive_definiteness_check,PASS
I_red/condensed_operator.csv,CondensedOperator,condition_estimate,2.6493054
I_red/condensed_operator.csv,CondensedOperator,derivation_source_model_id,FE_SYNTHETIC_MULTIPART
I_red/condensed_operator.csv,CondensedOperator,included_physics_struct,four_part_global_flexibility_with_cross_interface_coupling
I_red/condensed_operator.csv,CondensedOperator,material_dependency_ids,MAT_CFRP_DEFAULT;MAT_METAL_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,layup_dependency_ids_optional,LAYUP_PANEL;LAYUP_RIB
I_red/condensed_operator.csv,CondensedOperator,thickness_dependency_ids,THK_PANEL;THK_RIB;THK_SPAR;THK_BRACKET
I_red/condensed_operator.csv,CondensedOperator,joint_state_dependency_ids,
I_red/condensed_operator.csv,CondensedOperator,boundary_condition_dependency_ids,BND_PANEL_BASE;BND_RIB_PIN;BND_SPAR_SUPPORT;BND_BRACKET_PIN
I_red/condensed_operator.csv,CondensedOperator,load_reference_ids,LOAD_GRAVITY_ALL
I_red/condensed_operator.csv,CondensedOperator,valid_stage_load_range,SYNTHETIC_FIXTURE_ONLY
I_red/condensed_operator.csv,CondensedOperator,valid_geometry_deviation_range,"[-0.02,0.12] mm"
I_red/condensed_operator.csv,CondensedOperator,operator_rebuild_rule,REBUILD_IRED_ON_TOPOLOGY_BOUNDARY_JOINT_OR_MAPPING_CHANGE
I_red/condensed_operator.csv,CondensedOperator,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_red/dof_partition.csv,DofPartition,dof_partition_id,DOFP_S_LOCATE_01
I_red/dof_partition.csv,DofPartition,stage_id,S_LOCATE_01
I_red/dof_partition.csv,DofPartition,full_free_dof_ids,"[0,1,2,3,4,5,6,7,8,9,10,11]"
I_red/dof_partition.csv,DofPartition,internal_dof_ids,[]
I_red/dof_partition.csv,DofPartition,interface_dof_ids,"[0,1,2,3,4,5,6,7,8,9,10,11]"
I_red/dof_partition.csv,DofPartition,kcp_related_dof_ids,"[0,1,2,3,4,5,6,7,8,9,10,11]"
I_red/dof_partition.csv,DofPartition,prescribed_dof_ids,"[0,1,2,3]"
I_red/dof_partition.csv,DofPartition,permutation_vector,"[0,1,2,3,4,5,6,7,8,9,10,11]"
I_red/dof_partition.csv,DofPartition,rigid_body_mode_check,PASS
I_red/dof_partition.csv,DofPartition,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_red/factorization_cache.csv,FactorizationCache,factorization_id,FACT_S_LOCATE_01
I_red/factorization_cache.csv,FactorizationCache,matrix_id,K_GAMMA_LOCATE_01
I_red/factorization_cache.csv,FactorizationCache,factorization_type,CHOLESKY
I_red/factorization_cache.csv,FactorizationCache,permutation,"[0,1,2,3,4,5,6,7,8,9,10,11]"
I_red/factorization_cache.csv,FactorizationCache,factor_data_reference,NOT_PERSISTED_FOR_FIXTURE
I_red/factorization_cache.csv,FactorizationCache,matrix_checksum,33fb37f579556343d20e40c4dbe5e5bd00ffa3b819cb667ad3db6f2cf2e40938
I_red/factorization_cache.csv,FactorizationCache,software_version,numpy
I_red/factorization_cache.csv,FactorizationCache,reusable_conditions,"same topology, vector layout, boundary and joint activation"
I_red/factorization_cache.csv,FactorizationCache,invalidation_rules,RULE_MULTIPART_COUPLING
I_red/factorization_cache.csv,FactorizationCache,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_red/local_model_validation_result.csv,LocalModelValidationResult,validation_id,LMV_AB
I_red/local_model_validation_result.csv,LocalModelValidationResult,local_model_id,LOCAL_MODEL_AB
I_red/local_model_validation_result.csv,LocalModelValidationResult,compared_global_case_ids,COND_S_RELEASE_04
I_red/local_model_validation_result.csv,LocalModelValidationResult,compared_quantities,interface_displacement;contact_pressure
I_red/local_model_validation_result.csv,LocalModelValidationResult,error_metrics,"{""relative_error"":0.0}"
I_red/local_model_validation_result.csv,LocalModelValidationResult,acceptance_criteria,relative_error<=1e-8
I_red/local_model_validation_result.csv,LocalModelValidationResult,pass_fail,PASS
I_red/local_model_validation_result.csv,LocalModelValidationResult,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,local_model_id,LOCAL_MODEL_AB
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,global_model_id,NM_MULTIPART
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,interface_id,G_PANEL_RIB
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,local_region_id,LR_AB
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,extraction_method,synthetic_condensed_submodel
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,global_to_local_node_map,{}
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,global_to_local_surface_map,{}
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,retained_material_ids,MAT_CFRP_DEFAULT;MAT_METAL_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,retained_layup_ids_optional,LAYUP_PANEL;LAYUP_RIB
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,retained_joint_ids,JNT_PANEL_RIB
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,cut_boundary_node_ids,[]
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,mesh_refinement_rule,three_point_fixture
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,source_stage_ids,S_LOCATE_01;S_CLAMP_02;S_JOIN_03;S_RELEASE_04
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,extraction_quality_metrics,"{""synthetic"":true}"
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/boundary_item.csv,BoundaryItem,boundary_id,BND_PANEL_BASE
I_stage/boundary_item.csv,BoundaryItem,boundary_type,LOCATOR_SUPPORT
I_stage/boundary_item.csv,BoundaryItem,target_object_id,P_PANEL_A
I_stage/boundary_item.csv,BoundaryItem,target_dofs,"[0,1,2]"
I_stage/boundary_item.csv,BoundaryItem,direction,"[0,0,1]"
I_stage/boundary_item.csv,BoundaryItem,prescribed_value,0.0
I_stage/boundary_item.csv,BoundaryItem,stiffness_optional,1000000.0
I_stage/boundary_item.csv,BoundaryItem,stage_activation,S_LOCATE_01;S_CLAMP_02;S_JOIN_03
I_stage/boundary_item.csv,BoundaryItem,uncertainty_optional,0.001
I_stage/boundary_item.csv,BoundaryItem,measured_value_id_optional,
I_stage/boundary_item.csv,BoundaryItem,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/connection_lock_history.csv,ConnectionLockHistory,lock_history_id,LOCK_HIST_MULTIPART
I_stage/connection_lock_history.csv,ConnectionLockHistory,sample_id,SAMPLE_001
I_stage/connection_lock_history.csv,ConnectionLockHistory,join_stage_id,S_JOIN_03
I_stage/connection_lock_history.csv,ConnectionLockHistory,joint_ids,JNT_PANEL_RIB;JNT_RIB_SPAR;JNT_PANEL_BRACKET;JNT_RIB_BRACKET
I_stage/connection_lock_history.csv,ConnectionLockHistory,locked_reference_dofs,"[0,1,2,3,4,5,6,7,8,9,10,11]"
I_stage/connection_lock_history.csv,ConnectionLockHistory,locked_reference_values,"[0.0,0.0,0.0124689102,0.0,0.0083611592,0.004246172,0.0,0.0140685211,0.0071175738,0.0,0.0004571547,0.0125399708]"
I_stage/connection_lock_history.csv,ConnectionLockHistory,preload_actual,"{""JNT_PANEL_RIB"":15.0,""JNT_RIB_SPAR"":15.0,""JNT_PANEL_BRACKET"":15.0,""JNT_RIB_BRACKET"":15.0}"
I_stage/connection_lock_history.csv,ConnectionLockHistory,joint_stiffness,"{""JNT_PANEL_RIB"":5000.0,""JNT_RIB_SPAR"":5000.0,""JNT_PANEL_BRACKET"":5000.0,""JNT_RIB_BRACKET"":5000.0}"
I_stage/connection_lock_history.csv,ConnectionLockHistory,locked_contact_mode_id,MODE_JOIN_03
I_stage/connection_lock_history.csv,ConnectionLockHistory,slip_history_ids_optional,
I_stage/connection_lock_history.csv,ConnectionLockHistory,source_ids,LOAD_PRELOAD_G_PANEL_RIB;LOAD_PRELOAD_G_RIB_SPAR;LOAD_PRELOAD_G_PANEL_BRACKET;LOAD_PRELOAD_G_RIB_BRACKET
I_stage/connection_lock_history.csv,ConnectionLockHistory,covariance_optional,
I_stage/connection_lock_history.csv,ConnectionLockHistory,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/interface_stage_state.csv,InterfaceStageState,interface_stage_state_id,IF_STATE_1_LOCATE_01
I_stage/interface_stage_state.csv,InterfaceStageState,sample_id,SAMPLE_001
I_stage/interface_stage_state.csv,InterfaceStageState,stage_id,S_LOCATE_01
I_stage/interface_stage_state.csv,InterfaceStageState,subassembly_id,ASM_ABCD
I_stage/interface_stage_state.csv,InterfaceStageState,interface_id,G_PANEL_RIB
I_stage/interface_stage_state.csv,InterfaceStageState,contact_domain_id,CD_PANEL_RIB
I_stage/interface_stage_state.csv,InterfaceStageState,parent_interface_state_id_optional,
I_stage/interface_stage_state.csv,InterfaceStageState,vector_layout_id,VL_CONTACT_ALL_12
I_stage/interface_stage_state.csv,InterfaceStageState,gap_g,"[0.08,0.04,0.06]"
I_stage/interface_stage_state.csv,InterfaceStageState,lambda_n,"[0.0,0.0,0.0]"
I_stage/interface_stage_state.csv,InterfaceStageState,pressure_p_n,"[0.0,0.0,0.0]"
I_stage/interface_stage_state.csv,InterfaceStageState,local_compression_w_n,"[0.0,0.0,0.0]"
I_stage/interface_stage_state.csv,InterfaceStageState,contact_mode_local_indices,[]
I_stage/interface_stage_state.csv,InterfaceStageState,joint_lock_history_id_optional,
I_stage/interface_stage_state.csv,InterfaceStageState,reference_state_id,REF_NOMINAL
I_stage/interface_stage_state.csv,InterfaceStageState,quality_flag,PASS
I_stage/interface_stage_state.csv,InterfaceStageState,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/load_item.csv,LoadItem,load_id,LOAD_GRAVITY_ALL
I_stage/load_item.csv,LoadItem,load_type,GRAVITY_EQUIVALENT
I_stage/load_item.csv,LoadItem,target_object_id,ASM_ABCD
I_stage/load_item.csv,LoadItem,direction,"[0,0,-1]"
I_stage/load_item.csv,LoadItem,magnitude,1.0
I_stage/load_item.csv,LoadItem,load_curve_optional,
I_stage/load_item.csv,LoadItem,distributed_area_optional,
I_stage/load_item.csv,LoadItem,stage_activation,S_LOCATE_01;S_CLAMP_02;S_JOIN_03;S_RELEASE_04
I_stage/load_item.csv,LoadItem,uncertainty_model_id_optional,UNC_GRAVITY
I_stage/load_item.csv,LoadItem,measured_value_id_optional,
I_stage/load_item.csv,LoadItem,metadata,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_stage/locator_compliance.csv,LocatorCompliance,compliance_id,
I_stage/locator_compliance.csv,LocatorCompliance,locator_element_id,
I_stage/locator_compliance.csv,LocatorCompliance,stiffness_or_compliance_type,
I_stage/locator_compliance.csv,LocatorCompliance,normal_compliance_Cn,
I_stage/locator_compliance.csv,LocatorCompliance,tangential_compliance_Ct_optional,
I_stage/locator_compliance.csv,LocatorCompliance,covariance_optional,
I_stage/locator_compliance.csv,LocatorCompliance,validity_domain_id,
I_stage/locator_compliance.csv,LocatorCompliance,source_calibration_ids,
I_stage/locator_compliance.csv,LocatorCompliance,quality_flag,
I_stage/locator_compliance.csv,LocatorCompliance,metadata,
I_stage/locator_element.csv,LocatorElement,locator_element_id,
I_stage/locator_element.csv,LocatorElement,locator_group_id,
I_stage/locator_element.csv,LocatorElement,element_type,
I_stage/locator_element.csv,LocatorElement,target_object_id,
I_stage/locator_element.csv,LocatorElement,location,
I_stage/locator_element.csv,LocatorElement,normal_n,
I_stage/locator_element.csv,LocatorElement,tangent_basis_T,
I_stage/locator_element.csv,LocatorElement,area_weight,
I_stage/locator_element.csv,LocatorElement,unilateral_or_bilateral,
I_stage/locator_element.csv,LocatorElement,initial_clearance_g0,
I_stage/locator_element.csv,LocatorElement,command_displacement,
I_stage/locator_element.csv,LocatorElement,preload_optional,
I_stage/locator_element.csv,LocatorElement,active_stage_ids,
I_stage/locator_element.csv,LocatorElement,source_ids,
I_stage/locator_element.csv,LocatorElement,metadata,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,locator_group_id,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,stage_ids,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,locator_element_ids,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,group_type,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,activation_rule,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,reference_state_id,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,uncertainty_model_id,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,quality_flag,
I_stage/overconstraint_locator_group.csv,OverconstraintLocatorGroup,metadata,
I_stage/part_stage_state.csv,PartStageState,part_stage_state_id,PART_STATE_PANEL_LOCATE_01
I_stage/part_stage_state.csv,PartStageState,sample_id,SAMPLE_001
I_stage/part_stage_state.csv,PartStageState,stage_id,S_LOCATE_01
I_stage/part_stage_state.csv,PartStageState,subassembly_id,ASM_ABCD
I_stage/part_stage_state.csv,PartStageState,part_id,P_PANEL_A
I_stage/part_stage_state.csv,PartStageState,parent_part_state_id_optional,
I_stage/part_stage_state.csv,PartStageState,pose_state,"[0.0,0.0,0.0,0.0,0.0,0.0]"
I_stage/part_stage_state.csv,PartStageState,structural_displacement_vector_id,U_PART_PANEL_LOCATE_01
I_stage/part_stage_state.csv,PartStageState,reference_state_id,REF_NOMINAL
I_stage/part_stage_state.csv,PartStageState,absolute_or_increment,absolute
