file_path,object_name,field_name,data_type,required,cardinality,unit,enum_or_format,key_semantics,missing_handling,description,example_value
I_key/feature_mapping.csv,FeatureMapping,mapping_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field mapping_type in I_key/feature_mapping.csv,MULTIPART_JT
I_key/feature_mapping.csv,FeatureMapping,matrix_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field matrix_id in I_key/feature_mapping.csv,J_PART_ALL
I_key/feature_mapping.csv,FeatureMapping,sign_convention,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field sign_convention in I_key/feature_mapping.csv,positive_normal
I_key/feature_mapping.csv,FeatureMapping,reference_state_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field reference_state_id in I_key/feature_mapping.csv,REF_NOMINAL
I_key/feature_mapping.csv,FeatureMapping,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in I_key/feature_mapping.csv,PASS
I_key/feature_mapping.csv,FeatureMapping,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_key/feature_mapping.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_key/kcm_definition.csv,KcmDefinition,kcm_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field kcm_id in I_key/kcm_definition.csv,KCM_PANEL_PROFILE
I_key/kcm_definition.csv,KcmDefinition,kcm_name,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field kcm_name in I_key/kcm_definition.csv,PANEL_FREE_PROFILE
I_key/kcm_definition.csv,KcmDefinition,feature_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field feature_type in I_key/kcm_definition.csv,point_deviation
I_key/kcm_definition.csv,KcmDefinition,target_object_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field target_object_type in I_key/kcm_definition.csv,Part
I_key/kcm_definition.csv,KcmDefinition,target_object_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field target_object_id in I_key/kcm_definition.csv,P_A
I_key/kcm_definition.csv,KcmDefinition,stage_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field stage_id_optional in I_key/kcm_definition.csv,FREE
I_key/kcm_definition.csv,KcmDefinition,nominal_location,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field nominal_location in I_key/kcm_definition.csv,"[50,0,0]"
I_key/kcm_definition.csv,KcmDefinition,evaluation_direction,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field evaluation_direction in I_key/kcm_definition.csv,"[0,0,1]"
I_key/kcm_definition.csv,KcmDefinition,extraction_or_measurement_matrix_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field extraction_or_measurement_matrix_id in I_key/kcm_definition.csv,H_M_PANEL
I_key/kcm_definition.csv,KcmDefinition,nominal_value,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field nominal_value in I_key/kcm_definition.csv,0.0
I_key/kcm_definition.csv,KcmDefinition,expected_unit,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field expected_unit in I_key/kcm_definition.csv,mm
I_key/kcm_definition.csv,KcmDefinition,measurement_method,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field measurement_method in I_key/kcm_definition.csv,SYNTHETIC_FIXTURE
I_key/kcm_definition.csv,KcmDefinition,required_uncertainty,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field required_uncertainty in I_key/kcm_definition.csv,0.01
I_key/kcm_definition.csv,KcmDefinition,update_target,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field update_target in I_key/kcm_definition.csv,SMS
I_key/kcm_definition.csv,KcmDefinition,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_key/kcm_definition.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_key/kcp_definition.csv,KcpDefinition,kcp_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field kcp_id in I_key/kcp_definition.csv,KCP_END_GAP
I_key/kcp_definition.csv,KcpDefinition,kcp_name,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field kcp_name in I_key/kcp_definition.csv,SERIAL_PATH_END_GAP_AT_SPAR
I_key/kcp_definition.csv,KcpDefinition,feature_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field feature_type in I_key/kcp_definition.csv,gap
I_key/kcp_definition.csv,KcpDefinition,target_object_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field target_object_type in I_key/kcp_definition.csv,Subassembly
I_key/kcp_definition.csv,KcpDefinition,target_object_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field target_object_id in I_key/kcp_definition.csv,ASM_ABCD
I_key/kcp_definition.csv,KcpDefinition,stage_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field stage_id_optional in I_key/kcp_definition.csv,S_RELEASE_04
I_key/kcp_definition.csv,KcpDefinition,nominal_location,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field nominal_location in I_key/kcp_definition.csv,"[50,50,0]"
I_key/kcp_definition.csv,KcpDefinition,evaluation_direction,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field evaluation_direction in I_key/kcp_definition.csv,"[0,0,1]"
I_key/kcp_definition.csv,KcpDefinition,extraction_matrix_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field extraction_matrix_id in I_key/kcp_definition.csv,J_INTERFACE_ALL
I_key/kcp_definition.csv,KcpDefinition,nominal_value,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field nominal_value in I_key/kcp_definition.csv,0.0
I_key/kcp_definition.csv,KcpDefinition,lower_tol,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field lower_tol in I_key/kcp_definition.csv,-0.10
I_key/kcp_definition.csv,KcpDefinition,upper_tol,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field upper_tol in I_key/kcp_definition.csv,0.10
I_key/kcp_definition.csv,KcpDefinition,expected_unit,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field expected_unit in I_key/kcp_definition.csv,mm
I_key/kcp_definition.csv,KcpDefinition,acceptance_rule,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field acceptance_rule in I_key/kcp_definition.csv,within_tolerance
I_key/kcp_definition.csv,KcpDefinition,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_key/kcp_definition.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/data_split.csv,DataSplit,data_split_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field data_split_id in I_meas/data_split.csv,DS_MULTIPART
I_meas/data_split.csv,DataSplit,identification_sample_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field identification_sample_ids in I_meas/data_split.csv,SAMPLE_001
I_meas/data_split.csv,DataSplit,calibration_sample_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field calibration_sample_ids in I_meas/data_split.csv,
I_meas/data_split.csv,DataSplit,validation_sample_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field validation_sample_ids in I_meas/data_split.csv,SAMPLE_ORACLE
I_meas/data_split.csv,DataSplit,split_strategy,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field split_strategy in I_meas/data_split.csv,SYNTHETIC_SEPARATE_ORACLE
I_meas/data_split.csv,DataSplit,grouping_constraint,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field grouping_constraint in I_meas/data_split.csv,fixture_only
I_meas/data_split.csv,DataSplit,leakage_check_result,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field leakage_check_result in I_meas/data_split.csv,PASS
I_meas/data_split.csv,DataSplit,random_seed_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field random_seed_optional in I_meas/data_split.csv,
I_meas/data_split.csv,DataSplit,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/data_split.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/fixture_calibration.csv,FixtureCalibration,fixture_calibration_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field fixture_calibration_id in I_meas/fixture_calibration.csv,FIXCAL_SYNTH
I_meas/fixture_calibration.csv,FixtureCalibration,fixture_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field fixture_id in I_meas/fixture_calibration.csv,FIXTURE_SYNTH
I_meas/fixture_calibration.csv,FixtureCalibration,calibration_method,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field calibration_method in I_meas/fixture_calibration.csv,SYNTHETIC_EXACT
I_meas/fixture_calibration.csv,FixtureCalibration,load_range,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field load_range in I_meas/fixture_calibration.csv,"[0,100]"
I_meas/fixture_calibration.csv,FixtureCalibration,compliance_matrix_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field compliance_matrix_id in I_meas/fixture_calibration.csv,C_FIXTURE_SYNTH
I_meas/fixture_calibration.csv,FixtureCalibration,uncertainty,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field uncertainty in I_meas/fixture_calibration.csv,0.0
I_meas/fixture_calibration.csv,FixtureCalibration,validity_domain_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field validity_domain_id in I_meas/fixture_calibration.csv,VD_MULTIPART
I_meas/fixture_calibration.csv,FixtureCalibration,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in I_meas/fixture_calibration.csv,PASS
I_meas/fixture_calibration.csv,FixtureCalibration,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/fixture_calibration.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/interface_test_setup.csv,InterfaceTestSetup,setup_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field setup_id in I_meas/interface_test_setup.csv,SETUP_AB
I_meas/interface_test_setup.csv,InterfaceTestSetup,specimen_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field specimen_id in I_meas/interface_test_setup.csv,SPEC_AB
I_meas/interface_test_setup.csv,InterfaceTestSetup,fixture_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field fixture_id in I_meas/interface_test_setup.csv,FIXTURE_SYNTH
I_meas/interface_test_setup.csv,InterfaceTestSetup,loading_machine_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field loading_machine_id in I_meas/interface_test_setup.csv,MACHINE_SYNTH
I_meas/interface_test_setup.csv,InterfaceTestSetup,sensor_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field sensor_ids in I_meas/interface_test_setup.csv,SENSOR_SYNTH
I_meas/interface_test_setup.csv,InterfaceTestSetup,coordinate_system_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field coordinate_system_id in I_meas/interface_test_setup.csv,CS_ASSEMBLY
I_meas/interface_test_setup.csv,InterfaceTestSetup,support_state,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field support_state in I_meas/interface_test_setup.csv,FIXTURED
I_meas/interface_test_setup.csv,InterfaceTestSetup,load_state,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field load_state in I_meas/interface_test_setup.csv,CLAMPED
I_meas/interface_test_setup.csv,InterfaceTestSetup,environmental_conditions,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field environmental_conditions in I_meas/interface_test_setup.csv,20C
I_meas/interface_test_setup.csv,InterfaceTestSetup,fixture_calibration_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field fixture_calibration_id in I_meas/interface_test_setup.csv,FIXCAL_SYNTH
I_meas/interface_test_setup.csv,InterfaceTestSetup,sensor_calibration_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field sensor_calibration_ids in I_meas/interface_test_setup.csv,SENCAL_SYNTH
I_meas/interface_test_setup.csv,InterfaceTestSetup,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/interface_test_setup.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,specimen_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field specimen_id in I_meas/interface_test_specimen.csv,SPEC_AB
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,interface_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field interface_id in I_meas/interface_test_specimen.csv,G_AB
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,side_i_material_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field side_i_material_id in I_meas/interface_test_specimen.csv,MAT_CFRP_DEFAULT
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,side_j_material_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field side_j_material_id in I_meas/interface_test_specimen.csv,MAT_CFRP_DEFAULT
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,layup_ids_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field layup_ids_optional in I_meas/interface_test_specimen.csv,LAYUP_PANEL;LAYUP_RIB
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,thickness_values,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field thickness_values in I_meas/interface_test_specimen.csv,"[2.0,2.0]"
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,surface_treatment,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field surface_treatment in I_meas/interface_test_specimen.csv,SYNTHETIC_SMOOTH
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,coating_or_sealant_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field coating_or_sealant_optional in I_meas/interface_test_specimen.csv,
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,fastener_or_joint_description,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field fastener_or_joint_description in I_meas/interface_test_specimen.csv,JNT_AB
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,geometry_similarity_to_real_interface,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field geometry_similarity_to_real_interface in I_meas/interface_test_specimen.csv,SYNTHETIC_NOT_APPLICABLE
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,manufacturing_batch,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field manufacturing_batch in I_meas/interface_test_specimen.csv,SYNTHETIC
I_meas/interface_test_specimen.csv,InterfaceTestSpecimen,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/interface_test_specimen.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/loading_path.csv,LoadingPath,loading_path_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field loading_path_id in I_meas/loading_path.csv,LOADPATH_AB
I_meas/loading_path.csv,LoadingPath,stage_equivalent,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field stage_equivalent in I_meas/loading_path.csv,S_CLAMP_02;S_JOIN_03;S_RELEASE_04
I_meas/loading_path.csv,LoadingPath,normal_load_sequence,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field normal_load_sequence in I_meas/loading_path.csv,"[0,25,40,15]"
I_meas/loading_path.csv,LoadingPath,tangential_load_sequence_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field tangential_load_sequence_optional in I_meas/loading_path.csv,[]
I_meas/loading_path.csv,LoadingPath,preload_sequence_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field preload_sequence_optional in I_meas/loading_path.csv,"[0,0,15,15]"
I_meas/loading_path.csv,LoadingPath,hold_time_sequence_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field hold_time_sequence_optional in I_meas/loading_path.csv,"[0,1,1,1]"
I_meas/loading_path.csv,LoadingPath,unloading_sequence_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field unloading_sequence_optional in I_meas/loading_path.csv,"[40,15]"
I_meas/loading_path.csv,LoadingPath,rate_information_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field rate_information_optional in I_meas/loading_path.csv,SYNTHETIC_QUASISTATIC
I_meas/loading_path.csv,LoadingPath,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/loading_path.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_package.csv,MeasurementPackage,measurement_package_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field measurement_package_id in I_meas/measurement_package.csv,MEAS_PKG_MULTIPART
I_meas/measurement_package.csv,MeasurementPackage,geometry_measurement_set_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field geometry_measurement_set_ids in I_meas/measurement_package.csv,MEAS_SET_PANEL;MEAS_SET_RIB;MEAS_SET_SPAR;MEAS_SET_BRACKET
I_meas/measurement_package.csv,MeasurementPackage,kcm_measurement_set_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field kcm_measurement_set_ids in I_meas/measurement_package.csv,MEAS_SET_PANEL;MEAS_SET_RIB;MEAS_SET_SPAR;MEAS_SET_BRACKET
I_meas/measurement_package.csv,MeasurementPackage,process_measurement_set_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field process_measurement_set_ids in I_meas/measurement_package.csv,
I_meas/measurement_package.csv,MeasurementPackage,interface_test_set_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field interface_test_set_ids in I_meas/measurement_package.csv,TEST_SET_AB;TEST_SET_BC;TEST_SET_AD;TEST_SET_BD
I_meas/measurement_package.csv,MeasurementPackage,kcp_measurement_set_ids,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field kcp_measurement_set_ids in I_meas/measurement_package.csv,SAMPLE_ORACLE
I_meas/measurement_package.csv,MeasurementPackage,data_split_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field data_split_id in I_meas/measurement_package.csv,DS_MULTIPART
I_meas/measurement_package.csv,MeasurementPackage,common_coordinate_system_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field common_coordinate_system_id in I_meas/measurement_package.csv,CS_ASSEMBLY
I_meas/measurement_package.csv,MeasurementPackage,unit_system_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field unit_system_id in I_meas/measurement_package.csv,MM_N
I_meas/measurement_package.csv,MeasurementPackage,preprocessing_pipeline_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field preprocessing_pipeline_id in I_meas/measurement_package.csv,SYNTHETIC_NONE
I_meas/measurement_package.csv,MeasurementPackage,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/measurement_package.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_record.csv,MeasurementRecord,measurement_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field measurement_id in I_meas/measurement_record.csv,MEAS_PANEL
I_meas/measurement_record.csv,MeasurementRecord,measurement_set_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field measurement_set_id in I_meas/measurement_record.csv,MEAS_SET_PANEL
I_meas/measurement_record.csv,MeasurementRecord,sample_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field sample_id in I_meas/measurement_record.csv,SAMPLE_001
I_meas/measurement_record.csv,MeasurementRecord,object_type,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field object_type in I_meas/measurement_record.csv,Part
I_meas/measurement_record.csv,MeasurementRecord,object_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field object_id in I_meas/measurement_record.csv,P_A
I_meas/measurement_record.csv,MeasurementRecord,feature_definition_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field feature_definition_id in I_meas/measurement_record.csv,KCM_PANEL_PROFILE
I_meas/measurement_record.csv,MeasurementRecord,interface_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field interface_id_optional in I_meas/measurement_record.csv,
I_meas/measurement_record.csv,MeasurementRecord,part_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field part_id_optional in I_meas/measurement_record.csv,P_A
I_meas/measurement_record.csv,MeasurementRecord,assembly_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field assembly_id_optional in I_meas/measurement_record.csv,
I_meas/measurement_record.csv,MeasurementRecord,stage_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field stage_id in I_meas/measurement_record.csv,FREE
I_meas/measurement_record.csv,MeasurementRecord,support_state,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field support_state in I_meas/measurement_record.csv,KNOWN_SUPPORT
I_meas/measurement_record.csv,MeasurementRecord,load_state,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field load_state in I_meas/measurement_record.csv,FREE
I_meas/measurement_record.csv,MeasurementRecord,timestamp_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field timestamp_optional in I_meas/measurement_record.csv,2026-07-14T00:00:00+09:00
I_meas/measurement_record.csv,MeasurementRecord,location,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field location in I_meas/measurement_record.csv,"[50,0,0]"
I_meas/measurement_record.csv,MeasurementRecord,direction,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field direction in I_meas/measurement_record.csv,"[0,0,1]"
I_meas/measurement_record.csv,MeasurementRecord,coordinate_system_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field coordinate_system_id in I_meas/measurement_record.csv,CS_ASSEMBLY
I_meas/measurement_record.csv,MeasurementRecord,value,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field value in I_meas/measurement_record.csv,0.005
I_meas/measurement_record.csv,MeasurementRecord,unit,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field unit in I_meas/measurement_record.csv,mm
I_meas/measurement_record.csv,MeasurementRecord,standard_uncertainty,number,False,0..1,dimensionless,,,blank allowed unless required,Schema field standard_uncertainty in I_meas/measurement_record.csv,0.01
I_meas/measurement_record.csv,MeasurementRecord,covariance_block_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field covariance_block_id_optional in I_meas/measurement_record.csv,COV_MEAS_SYNTH
I_meas/measurement_record.csv,MeasurementRecord,sensor_or_device_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field sensor_or_device_id in I_meas/measurement_record.csv,SENSOR_SYNTH
I_meas/measurement_record.csv,MeasurementRecord,calibration_certificate_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field calibration_certificate_id_optional in I_meas/measurement_record.csv,SENCAL_SYNTH
I_meas/measurement_record.csv,MeasurementRecord,acquisition_method,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field acquisition_method in I_meas/measurement_record.csv,SYNTHETIC_FIXTURE
I_meas/measurement_record.csv,MeasurementRecord,preprocessing_history,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field preprocessing_history in I_meas/measurement_record.csv,none
I_meas/measurement_record.csv,MeasurementRecord,update_target,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field update_target in I_meas/measurement_record.csv,SMS
I_meas/measurement_record.csv,MeasurementRecord,data_role,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field data_role in I_meas/measurement_record.csv,IDENTIFY
I_meas/measurement_record.csv,MeasurementRecord,quality_flag,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field quality_flag in I_meas/measurement_record.csv,PASS
I_meas/measurement_record.csv,MeasurementRecord,reference_state_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field reference_state_id_optional in I_meas/measurement_record.csv,REF_NOMINAL
I_meas/measurement_record.csv,MeasurementRecord,increment_definition_id_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field increment_definition_id_optional in I_meas/measurement_record.csv,INC_ABS
I_meas/measurement_record.csv,MeasurementRecord,missing_reason_optional,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field missing_reason_optional in I_meas/measurement_record.csv,
I_meas/measurement_record.csv,MeasurementRecord,metadata,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field metadata in I_meas/measurement_record.csv,"{""data_nature"":""SYNTHETIC_NUMERICAL_CONSISTENCY_CASE"",""engineering_claim_allowed"":false,""schema_version"":""V2.5"",""schema_revision"":""MULTI_PART_SERIAL_PARALLEL_2026-07""}"
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,compensation_result_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field compensation_result_id in I_meas/measurement_state_compensation_result.csv,COMP_PANEL
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,measurement_state_id,string,False,0..1,dimensionless,,object identifier or foreign key per schema,blank allowed unless required,Schema field measurement_state_id in I_meas/measurement_state_compensation_result.csv,MEAS_STATE_PANEL
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,raw_kcm_values,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field raw_kcm_values in I_meas/measurement_state_compensation_result.csv,[0.005]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,raw_covariance_R,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field raw_covariance_R in I_meas/measurement_state_compensation_result.csv,COV_MEAS_SYNTH
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,pose_component,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field pose_component in I_meas/measurement_state_compensation_result.csv,[0.0]
I_meas/measurement_state_compensation_result.csv,MeasurementStateCompensationResult,structural_component,string,False,0..1,dimensionless,,,blank allowed unless required,Schema field structural_component in I_meas/measurement_state_compensation_result.csv,[0.0]
