file_path,object_name,field_name,default_value_in_default_min_case
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,transform_covariance_optional,COV_T_DEFAULT
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,acquisition_timestamp,
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,state_quality_flag,WARN
I_meas/measurement_state_snapshot.csv,MeasurementStateSnapshot,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_meas/sensor_calibration.csv,SensorCalibration,sensor_calibration_id,SENCAL_DEFAULT
I_meas/sensor_calibration.csv,SensorCalibration,sensor_id,SENSOR_DEFAULT
I_meas/sensor_calibration.csv,SensorCalibration,sensor_type,DEFAULT
I_meas/sensor_calibration.csv,SensorCalibration,calibration_method,DEFAULT
I_meas/sensor_calibration.csv,SensorCalibration,bias,0.0
I_meas/sensor_calibration.csv,SensorCalibration,scale_factor,1.0
I_meas/sensor_calibration.csv,SensorCalibration,uncertainty,UNKNOWN
I_meas/sensor_calibration.csv,SensorCalibration,validity_domain_id,VD_DEFAULT
I_meas/sensor_calibration.csv,SensorCalibration,quality_flag,WARN
I_meas/sensor_calibration.csv,SensorCalibration,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,boundary_inheritance_id,BIR_DEFAULT
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,local_model_id,LOCAL_MODEL_DEFAULT
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,stage_id,S_CLAMP_02
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,boundary_method,DISPLACEMENT
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,source_global_case_id,FE_CASE_DEFAULT
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,prescribed_cut_displacement_optional,[]
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,prescribed_cut_force_optional,[]
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,impedance_matrix_optional,
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,coordinate_transform_id,T_LOCAL_DEFAULT
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,interpolation_error,UNKNOWN
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,boundary_reaction_check,UNKNOWN
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,valid_load_range,"[0,0]"
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,quality_flag,WARN
I_red/boundary_inheritance_record.csv,BoundaryInheritanceRecord,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,rule_id,RULE_DEFAULT
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,target_cache_type,I_RED
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,dependency_fields,"mesh,material,boundary,joint"
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,invalidation_condition,changed
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,required_action,REBUILD_IRED
I_red/cache_invalidation_rule.csv,CacheInvalidationRule,severity,WARN
I_red/condensed_operator.csv,CondensedOperator,condensed_operator_id,COND_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,stage_id,S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,dof_partition_id,DOFP_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,K_II_id,K_II_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,K_I_Gamma_id,K_IG_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,K_Gamma_I_id,K_GI_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,K_Gamma_Gamma_id,K_GG_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,Kbar_Gamma,K_GAMMA_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,Fbar_Gamma,RFV_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,W_struct_id,W_STRUCT_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,factorization_id,FACT_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,symmetry_error,0.0
I_red/condensed_operator.csv,CondensedOperator,positive_definiteness_check,WARN
I_red/condensed_operator.csv,CondensedOperator,condition_estimate,1.0
I_red/condensed_operator.csv,CondensedOperator,derivation_source_model_id,FE_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,included_physics_struct,global_structure_placeholder
I_red/condensed_operator.csv,CondensedOperator,material_dependency_ids,MAT_CFRP_DEFAULT;MAT_METAL_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,layup_dependency_ids_optional,LAYUP_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,thickness_dependency_ids,THK_DEFAULT
I_red/condensed_operator.csv,CondensedOperator,joint_state_dependency_ids,
I_red/condensed_operator.csv,CondensedOperator,boundary_condition_dependency_ids,BND_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,load_reference_ids,LOAD_S_LOCATE_01
I_red/condensed_operator.csv,CondensedOperator,valid_stage_load_range,"[0,0]"
I_red/condensed_operator.csv,CondensedOperator,valid_geometry_deviation_range,"[0,0]"
I_red/condensed_operator.csv,CondensedOperator,operator_rebuild_rule,REBUILD_IRED_ON_DEPENDENCY_CHANGE
I_red/condensed_operator.csv,CondensedOperator,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_red/dof_partition.csv,DOFPartition,dof_partition_id,DOFP_S_LOCATE_01
I_red/dof_partition.csv,DOFPartition,stage_id,S_LOCATE_01
I_red/dof_partition.csv,DOFPartition,full_free_dof_ids,[0]
I_red/dof_partition.csv,DOFPartition,internal_dof_ids,[]
I_red/dof_partition.csv,DOFPartition,interface_dof_ids,[0]
I_red/dof_partition.csv,DOFPartition,kcp_related_dof_ids,[0]
I_red/dof_partition.csv,DOFPartition,prescribed_dof_ids,[]
I_red/dof_partition.csv,DOFPartition,permutation_vector,[0]
I_red/dof_partition.csv,DOFPartition,rigid_body_mode_check,WARN
I_red/dof_partition.csv,DOFPartition,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_red/factorization_cache.csv,FactorizationCache,factorization_id,FACT_S_LOCATE_01
I_red/factorization_cache.csv,FactorizationCache,matrix_id,K_GAMMA_S_LOCATE_01
I_red/factorization_cache.csv,FactorizationCache,factorization_type,NONE_PLACEHOLDER
I_red/factorization_cache.csv,FactorizationCache,permutation,[0]
I_red/factorization_cache.csv,FactorizationCache,factor_data_reference,matrices/default_matrices.npz
I_red/factorization_cache.csv,FactorizationCache,matrix_checksum,HASH_PLACEHOLDER
I_red/factorization_cache.csv,FactorizationCache,software_version,NA
I_red/factorization_cache.csv,FactorizationCache,reusable_conditions,dependency_hash_unchanged
I_red/factorization_cache.csv,FactorizationCache,invalidation_rules,RULE_DEFAULT
I_red/factorization_cache.csv,FactorizationCache,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_red/local_model_validation_result.csv,LocalModelValidationResult,validation_id,LMV_DEFAULT
I_red/local_model_validation_result.csv,LocalModelValidationResult,local_model_id,LOCAL_MODEL_DEFAULT
I_red/local_model_validation_result.csv,LocalModelValidationResult,compared_global_case_ids,FE_CASE_DEFAULT
I_red/local_model_validation_result.csv,LocalModelValidationResult,compared_quantities,interface_displacement;contact_pressure
I_red/local_model_validation_result.csv,LocalModelValidationResult,error_metrics,{}
I_red/local_model_validation_result.csv,LocalModelValidationResult,acceptance_criteria,PLACEHOLDER
I_red/local_model_validation_result.csv,LocalModelValidationResult,pass_fail,WARN
I_red/local_model_validation_result.csv,LocalModelValidationResult,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,local_model_id,LOCAL_MODEL_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,global_model_id,FE_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,interface_id,G_PART_A_PART_B
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,local_region_id,LR_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,extraction_method,submodel_from_global
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,global_to_local_node_map,{}
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,global_to_local_surface_map,{}
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,retained_material_ids,MAT_CFRP_DEFAULT;MAT_METAL_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,retained_layup_ids_optional,LAYUP_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,retained_joint_ids,JNT_DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,cut_boundary_node_ids,[]
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,mesh_refinement_rule,DEFAULT
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,source_stage_ids,S_CLAMP_02
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,extraction_quality_metrics,"{""status"":""not_evaluated""}"
I_red/local_submodel_extraction.csv,LocalSubmodelExtraction,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/boundary_item.csv,BoundaryItem,boundary_id,BND_S_LOCATE_01
I_stage/boundary_item.csv,BoundaryItem,boundary_type,LOCATOR_SUPPORT
I_stage/boundary_item.csv,BoundaryItem,target_object_id,P_PART_A
I_stage/boundary_item.csv,BoundaryItem,target_dofs,[0]
I_stage/boundary_item.csv,BoundaryItem,direction,"[0,0,1]"
I_stage/boundary_item.csv,BoundaryItem,prescribed_value,0.0
I_stage/boundary_item.csv,BoundaryItem,stiffness_optional,0.0
I_stage/boundary_item.csv,BoundaryItem,stage_activation,S_LOCATE_01
I_stage/boundary_item.csv,BoundaryItem,uncertainty_optional,
I_stage/boundary_item.csv,BoundaryItem,measured_value_id_optional,
I_stage/boundary_item.csv,BoundaryItem,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/connection_lock_history.csv,ConnectionLockHistory,lock_history_id,LOCK_HIST_DEFAULT
I_stage/connection_lock_history.csv,ConnectionLockHistory,sample_id,SAMPLE_001
I_stage/connection_lock_history.csv,ConnectionLockHistory,join_stage_id,S_JOIN_03
I_stage/connection_lock_history.csv,ConnectionLockHistory,joint_ids,JNT_DEFAULT
I_stage/connection_lock_history.csv,ConnectionLockHistory,locked_reference_dofs,[]
I_stage/connection_lock_history.csv,ConnectionLockHistory,locked_reference_values,[]
I_stage/connection_lock_history.csv,ConnectionLockHistory,preload_actual,0.0
I_stage/connection_lock_history.csv,ConnectionLockHistory,joint_stiffness,0.0
I_stage/connection_lock_history.csv,ConnectionLockHistory,locked_contact_mode_id,MODE_S_JOIN_03
I_stage/connection_lock_history.csv,ConnectionLockHistory,slip_history_ids_optional,
I_stage/connection_lock_history.csv,ConnectionLockHistory,source_ids,SRC_JOINT_DEFAULT
I_stage/connection_lock_history.csv,ConnectionLockHistory,covariance_optional,
I_stage/connection_lock_history.csv,ConnectionLockHistory,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/load_item.csv,LoadItem,load_id,LOAD_S_CLAMP_02
I_stage/load_item.csv,LoadItem,load_type,CLAMP_FORCE
I_stage/load_item.csv,LoadItem,target_object_id,P_PART_A
I_stage/load_item.csv,LoadItem,direction,"[0,0,-1]"
I_stage/load_item.csv,LoadItem,magnitude,0.0
I_stage/load_item.csv,LoadItem,load_curve_optional,
I_stage/load_item.csv,LoadItem,distributed_area_optional,1.0
I_stage/load_item.csv,LoadItem,stage_activation,S_CLAMP_02
I_stage/load_item.csv,LoadItem,uncertainty_model_id_optional,
I_stage/load_item.csv,LoadItem,measured_value_id_optional,
I_stage/load_item.csv,LoadItem,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/locator_compliance.csv,LocatorCompliance,compliance_id,LCOMP_DEFAULT
I_stage/locator_compliance.csv,LocatorCompliance,locator_element_id,LOC_001
I_stage/locator_compliance.csv,LocatorCompliance,stiffness_or_compliance_type,COMPLIANCE
I_stage/locator_compliance.csv,LocatorCompliance,normal_compliance_Cn,0.0001
I_stage/locator_compliance.csv,LocatorCompliance,tangential_compliance_Ct_optional,0.0001
I_stage/locator_compliance.csv,LocatorCompliance,covariance_optional,COV_LOC_DEFAULT
I_stage/locator_compliance.csv,LocatorCompliance,validity_domain_id,VD_DEFAULT
I_stage/locator_compliance.csv,LocatorCompliance,source_calibration_ids,FIXCAL_DEFAULT
I_stage/locator_compliance.csv,LocatorCompliance,quality_flag,WARN
I_stage/locator_compliance.csv,LocatorCompliance,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/locator_element.csv,LocatorElement,locator_element_id,LOC_001
I_stage/locator_element.csv,LocatorElement,locator_group_id,LOCGRP_DEFAULT
I_stage/locator_element.csv,LocatorElement,element_type,LOCATOR_POINT
I_stage/locator_element.csv,LocatorElement,target_object_id,P_PART_A
I_stage/locator_element.csv,LocatorElement,location,"[0,0,0]"
I_stage/locator_element.csv,LocatorElement,normal_n,"[0,0,1]"
I_stage/locator_element.csv,LocatorElement,tangent_basis_T,"[[1,0,0],[0,1,0]]"
I_stage/locator_element.csv,LocatorElement,area_weight,1.0
I_stage/locator_element.csv,LocatorElement,unilateral_or_bilateral,UNILATERAL
I_stage/locator_element.csv,LocatorElement,initial_clearance_g0,0.1
I_stage/locator_element.csv,LocatorElement,command_displacement,0.0
I_stage/locator_element.csv,LocatorElement,preload_optional,0.0
I_stage/locator_element.csv,LocatorElement,active_stage_ids,S_LOCATE_01;S_CLAMP_02
I_stage/locator_element.csv,LocatorElement,source_ids,SRC_LOC_001
I_stage/locator_element.csv,LocatorElement,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,locator_group_id,LOCGRP_DEFAULT
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,stage_ids,S_LOCATE_01;S_CLAMP_02
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,locator_element_ids,LOC_001
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,group_type,N21
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,activation_rule,active_in_locate_and_clamp
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,reference_state_id,REF_NOMINAL
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,uncertainty_model_id,UNC_LOC_DEFAULT
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,quality_flag,WARN
I_stage/overconstraint_locator_group.csv,OverConstraintLocatorGroup,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/reduced_force_vector.csv,ReducedForceVector,reduced_force_vector_id,RFV_S_LOCATE_01
I_stage/reduced_force_vector.csv,ReducedForceVector,stage_id,S_LOCATE_01
I_stage/reduced_force_vector.csv,ReducedForceVector,source_load_item_ids,LOAD_S_LOCATE_01
I_stage/reduced_force_vector.csv,ReducedForceVector,gravity_component,[0.0]
I_stage/reduced_force_vector.csv,ReducedForceVector,clamp_component,[0.0]
I_stage/reduced_force_vector.csv,ReducedForceVector,preload_component,[0.0]
I_stage/reduced_force_vector.csv,ReducedForceVector,prescribed_displacement_equivalent_component_optional,[0.0]
I_stage/reduced_force_vector.csv,ReducedForceVector,force_covariance_optional,
I_stage/reduced_force_vector.csv,ReducedForceVector,unit,N
I_stage/reduced_force_vector.csv,ReducedForceVector,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/release_history_record.csv,ReleaseHistoryRecord,release_history_id,REL_HIST_DEFAULT
I_stage/release_history_record.csv,ReleaseHistoryRecord,sample_id,SAMPLE_001
I_stage/release_history_record.csv,ReleaseHistoryRecord,release_stage_id,S_RELEASE_04
I_stage/release_history_record.csv,ReleaseHistoryRecord,lock_history_id,LOCK_HIST_DEFAULT
I_stage/release_history_record.csv,ReleaseHistoryRecord,removed_boundary_ids,BND_S_CLAMP_02
I_stage/release_history_record.csv,ReleaseHistoryRecord,removed_load_ids,LOAD_S_CLAMP_02
I_stage/release_history_record.csv,ReleaseHistoryRecord,retained_joint_ids,JNT_DEFAULT
I_stage/release_history_record.csv,ReleaseHistoryRecord,residual_force_before_release,[0.0]
I_stage/release_history_record.csv,ReleaseHistoryRecord,rebound_displacement,[0.0]
I_stage/release_history_record.csv,ReleaseHistoryRecord,release_increment_id,STAGE_INC_S_RELEASE_04
I_stage/release_history_record.csv,ReleaseHistoryRecord,kcp_contribution_ids,CONTR_REBOUND_DEFAULT
I_stage/release_history_record.csv,ReleaseHistoryRecord,quality_flag,WARN
I_stage/release_history_record.csv,ReleaseHistoryRecord,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/stage_increment.csv,StageIncrement,stage_increment_id,STAGE_INC_S_LOCATE_01
I_stage/stage_increment.csv,StageIncrement,sample_id,SAMPLE_001
I_stage/stage_increment.csv,StageIncrement,stage_id,S_LOCATE_01
I_stage/stage_increment.csv,StageIncrement,from_reference_state_id,REF_NOMINAL
I_stage/stage_increment.csv,StageIncrement,to_reference_state_id,REF_NOMINAL
I_stage/stage_increment.csv,StageIncrement,source_state_id,
I_stage/stage_increment.csv,StageIncrement,target_state_id,STAGE_STATE_S_LOCATE_01
I_stage/stage_increment.csv,StageIncrement,increment_vector,[0.0]
I_stage/stage_increment.csv,StageIncrement,increment_components,"{""contact"":[0.0],""process"":[0.0]}"
I_stage/stage_increment.csv,StageIncrement,increment_definition_id,INC_STAGE_DEFAULT
I_stage/stage_increment.csv,StageIncrement,deformation_source_ids,SRC_S_LOCATE_01
I_stage/stage_increment.csv,StageIncrement,covariance_optional,
I_stage/stage_increment.csv,StageIncrement,consumed_by_ids,PRED_DEFAULT
I_stage/stage_increment.csv,StageIncrement,quality_flag,WARN
I_stage/stage_increment.csv,StageIncrement,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/stage_input.csv,StageInput,stage_input_id,STAGE_INPUT_S_LOCATE_01
I_stage/stage_input.csv,StageInput,stage_id,S_LOCATE_01
I_stage/stage_input.csv,StageInput,boundary_item_ids,BND_S_LOCATE_01
I_stage/stage_input.csv,StageInput,load_item_ids,LOAD_S_LOCATE_01
I_stage/stage_input.csv,StageInput,active_joint_ids,
I_stage/stage_input.csv,StageInput,constraint_activation_vector,[1]
I_stage/stage_input.csv,StageInput,load_activation_vector,[0]
I_stage/stage_input.csv,StageInput,joint_activation_vector,[0]
I_stage/stage_input.csv,StageInput,reduced_stiffness_id,K_GAMMA_S_LOCATE_01
I_stage/stage_input.csv,StageInput,reduced_force_vector_id,RFV_S_LOCATE_01
I_stage/stage_input.csv,StageInput,inherited_state_id,
I_stage/stage_input.csv,StageInput,expected_measurement_set_ids,
I_stage/stage_input.csv,StageInput,reference_state_id,REF_NOMINAL
I_stage/stage_input.csv,StageInput,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,stage_parameter_snapshot_id,STAGE_PARAM_S_LOCATE_01
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,stage_id,S_LOCATE_01
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,interface_id_optional,G_PART_A_PART_B
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,parameter_names,Cn
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,parameter_values,[0.0001]
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,covariance,COV_PARAM_DEFAULT
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,parameter_scope,INTERFACE_CONDITIONAL
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,persistence_policy,PERSIST_WITHIN_VALID_DOMAIN
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,validity_domain_id,VD_DEFAULT
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,source_prior_or_update_ids,IPAR_DEFAULT
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,update_permission,FROZEN_TEMPLATE
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,active_bounds,"[0,inf]"
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,quality_flag,WARN
I_stage/stage_parameter_snapshot.csv,StageParameterSnapshot,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/stage_posterior_package.csv,StagePosteriorPackage,stage_posterior_package_id,STAGE_PKG_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,sample_id,SAMPLE_001
I_stage/stage_posterior_package.csv,StagePosteriorPackage,stage_id,S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,posterior_state_snapshot_id,STAGE_STATE_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,posterior_parameter_snapshot_ids,STAGE_PARAM_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,stage_increment_id,STAGE_INC_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,transition_record_id,TRANS_S_LOCATE_01
I_stage/stage_posterior_package.csv,StagePosteriorPackage,locked_history_ids,
I_stage/stage_posterior_package.csv,StagePosteriorPackage,source_ledger_id,LEDGER_DEFAULT
I_stage/stage_posterior_package.csv,StagePosteriorPackage,parent_package_id_optional,
I_stage/stage_posterior_package.csv,StagePosteriorPackage,package_hash,HASH_PLACEHOLDER
I_stage/stage_posterior_package.csv,StagePosteriorPackage,quality_flag,WARN
I_stage/stage_posterior_package.csv,StagePosteriorPackage,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,stage_state_snapshot_id,STAGE_STATE_S_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,sample_id,SAMPLE_001
I_stage/stage_state_snapshot.csv,StageStateSnapshot,stage_id,S_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,state_role,PREDICTED
I_stage/stage_state_snapshot.csv,StageStateSnapshot,reference_state_id,REF_NOMINAL
I_stage/stage_state_snapshot.csv,StageStateSnapshot,parent_stage_state_id_optional,
I_stage/stage_state_snapshot.csv,StageStateSnapshot,pose_state,"[0,0,0,0,0,0]"
I_stage/stage_state_snapshot.csv,StageStateSnapshot,interface_displacement,[0.0]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,gap_g,[0.1]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,lambda_n,[0.0]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,lambda_t_optional,[]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,pressure_p_n,[0.0]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,local_compression_w_n,[0.0]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,tangential_slip_d_t_optional,[]
I_stage/stage_state_snapshot.csv,StageStateSnapshot,contact_mode_id,MODE_S_LOCATE_01
I_stage/stage_state_snapshot.csv,StageStateSnapshot,joint_lock_state_optional,
I_stage/stage_state_snapshot.csv,StageStateSnapshot,state_covariance_id_optional,
I_stage/stage_state_snapshot.csv,StageStateSnapshot,absolute_or_increment,absolute
I_stage/stage_state_snapshot.csv,StageStateSnapshot,source_ledger_id,LEDGER_DEFAULT
I_stage/stage_state_snapshot.csv,StageStateSnapshot,quality_flag,WARN
I_stage/stage_state_snapshot.csv,StageStateSnapshot,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stage/stage_transition_record.csv,StageTransitionRecord,transition_id,TRANS_S_LOCATE_01_TO_S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,from_stage_id,S_LOCATE_01
I_stage/stage_transition_record.csv,StageTransitionRecord,to_stage_id,S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,from_state_id,STAGE_STATE_S_LOCATE_01
I_stage/stage_transition_record.csv,StageTransitionRecord,to_predicted_state_id,STAGE_STATE_S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,state_transfer_matrix_or_function,IDENTITY_PLACEHOLDER
I_stage/stage_transition_record.csv,StageTransitionRecord,parameter_transfer_rules,PERSIST_WITHIN_VALID_DOMAIN
I_stage/stage_transition_record.csv,StageTransitionRecord,activated_boundary_ids,BND_S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,deactivated_boundary_ids,
I_stage/stage_transition_record.csv,StageTransitionRecord,activated_load_ids,LOAD_S_CLAMP_02
I_stage/stage_transition_record.csv,StageTransitionRecord,removed_load_ids,
I_stage/stage_transition_record.csv,StageTransitionRecord,actual_load_increment,[0.0]
I_stage/stage_transition_record.csv,StageTransitionRecord,joint_activation_change,
I_stage/stage_transition_record.csv,StageTransitionRecord,locked_history_ids,
I_stage/stage_transition_record.csv,StageTransitionRecord,covariance_transfer_id,COV_TRANS_DEFAULT
I_stage/stage_transition_record.csv,StageTransitionRecord,dependency_hash,HASH_PLACEHOLDER
I_stage/stage_transition_record.csv,StageTransitionRecord,quality_flag,WARN
I_stage/stage_transition_record.csv,StageTransitionRecord,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stat/monte_carlo_config.csv,MonteCarloConfig,mc_config_id,MC_DEFAULT
I_stat/monte_carlo_config.csv,MonteCarloConfig,random_variable_ids,alpha_sms;theta;e_proc
I_stat/monte_carlo_config.csv,MonteCarloConfig,joint_distribution_id,JD_DEFAULT
I_stat/monte_carlo_config.csv,MonteCarloConfig,sample_count,1
I_stat/monte_carlo_config.csv,MonteCarloConfig,random_seed,202607
I_stat/monte_carlo_config.csv,MonteCarloConfig,sampling_method,deterministic_placeholder
I_stat/monte_carlo_config.csv,MonteCarloConfig,batch_size,1
I_stat/monte_carlo_config.csv,MonteCarloConfig,parallel_settings,none
I_stat/monte_carlo_config.csv,MonteCarloConfig,mode_library_usage,none
I_stat/monte_carlo_config.csv,MonteCarloConfig,high_fidelity_fallback_budget,0
I_stat/monte_carlo_config.csv,MonteCarloConfig,stopping_rule_optional,
I_stat/monte_carlo_config.csv,MonteCarloConfig,metadata,"{""note"":""默认占位值；请替换为真实工程数据。"",""schema_version"":""V2.5""}"
I_stat/random_sample.csv,RandomSample,random_sample_id,RSAMPLE_DEFAULT
I_stat/random_sample.csv,RandomSample,mc_config_id,MC_DEFAULT
I_stat/random_sample.csv,RandomSample,sample_index,0
I_stat/random_sample.csv,RandomSample,alpha_sms,[0.0]
I_stat/random_sample.csv,RandomSample,interface_parameter_sample,[0.0001]
I_stat/random_sample.csv,RandomSample,process_error_sample,[0.0]
I_stat/random_sample.csv,RandomSample,measurement_error_sample_optional,[0.0]
I_stat/random_sample.csv,RandomSample,locator_compliance_sample_optional,[0.0001]
I_stat/random_sample.csv,RandomSample,preload_or_command_displacement_sample_optional,[0.0]
I_stat/random_sample.csv,RandomSample,correlation_preserved,FALSE
I_stat/random_sample.csv,RandomSample,source_distribution_ids,JD_DEFAULT
